customer_id,order_date,mrp_amount,gross_amount,discount_rate,discount_amount,net_amount,savings_vs_mrp,category,payment_method,high_ticket_flag,is_pass_subscriber
9,2026-03-18,156.02133315411368,132.6888970844024,0.1558750599043529,20.682889781673744,112.00600730272868,44.015325851385,grocery_staples,card,False,False
10,2026-01-04,285.5840249753454,264.6549344506852,0.150031808170414,39.70665835685869,224.94827609382648,60.635748881518936,grocery_staples,upi,False,False
10,2026-02-09,473.71173612070686,445.05313696721294,0.2429194387326102,108.11205823826286,336.94107872895006,136.7706573917568,snacks_impulse,card,False,False
10,2026-02-10,513.1884530947654,461.93032010740626,0.13139498414694253,60.69532708750474,401.23499301990154,111.95346007486381,grocery_staples,card,False,False
10,2026-02-14,747.2527624700233,670.180287506748,0.2163342246854116,144.98293289721857,525.1973546095294,222.05540786049391,snacks_impulse,upi,False,False
10,2026-03-12,857.9824141243491,773.0679167501177,0.27313733831396725,211.15371311705076,561.9142036330669,296.06821049128223,snacks_impulse,cash,False,False
10,2026-03-16,276.1985885295424,235.16817872769883,0.27804631565160903,65.38764565373576,169.78053307396306,106.41805545557935,snacks_impulse,card,False,False
10,2026-03-22,497.32694785230444,433.80123195488414,0.14042133084718475,60.91494631425312,372.886285640631,124.44066221167344,grocery_staples,card,False,False
10,2026-04-26,420.56458744491255,398.2911803388932,0.07621458126021871,30.355595529167,367.9355848097262,52.62900263518634,personal_care,upi,False,False
10,2026-05-05,523.1098469095292,489.7970987836484,0.10385272478891874,50.86676330238908,438.9303354812593,84.1795114282699,grocery_staples,upi,False,False
10,2026-05-28,551.3101882682149,501.2544234667351,0.2406671779540222,120.63548753270953,380.61893593402556,170.69125233418936,grocery_staples,upi,False,False
10,2026-06-29,453.40940346301267,390.06825494587247,0.0379685439377584,14.810323676637104,375.25793126923537,78.1514721937773,snacks_impulse,card,False,False
11,2026-01-16,516.5087837547695,467.17610824211164,0.16540634854784295,77.27389419311952,389.9022140489921,126.60656970577742,grocery_staples,upi,False,False
11,2026-01-30,299.4175427435717,282.4845694565169,0.1303695268856135,36.82737967253234,245.65718978398456,53.760352959587124,grocery_staples,upi,False,False
12,2026-01-18,247.65338957661504,212.22942968219468,0.27069498391971997,57.449442055113025,154.77998762708165,92.87340194953339,grocery_staples,upi,False,False
13,2026-01-08,389.9894556320359,364.1431584950609,0.3634203575955812,132.33703687625945,231.80612161880146,158.18333401323446,snacks_impulse,card,False,False
14,2026-01-26,259.3376921282949,228.00733283403474,0.5183929296573895,118.19738925120276,109.80994358283198,149.52774854546294,grocery_staples,upi,False,False
15,2026-02-06,300.1336870523917,268.1112896159159,0.2622876338093102,70.32227575092126,197.78901386499462,102.34467318739706,party_occasion,card,False,False
15,2026-02-16,476.4123808132787,418.0151978129384,0.29967587887220964,125.26907178653289,292.74612602640553,183.66625478687314,grocery_staples,upi,False,False
16,2026-01-01,383.0609785646733,333.91578227794804,0.5523588355725777,184.44133267835375,149.4744495995943,233.586528965079,party_occasion,upi,False,False
17,2026-01-11,472.6971372721597,416.7032271707232,0.07660656454534068,31.922202668505765,384.78102450221746,87.91611276994223,grocery_staples,upi,False,False
18,2026-01-04,110.66338112003719,96.99502126301934,0.3360794274151876,32.59803120819949,64.39699005481985,46.266391065217334,snacks_impulse,cash,False,False
18,2026-01-09,150.89410252894166,138.88243608570642,0.25119956098812923,34.88720697369137,103.99522911201504,46.89887341692662,grocery_staples,cash,False,False
18,2026-01-17,225.13825103076536,205.52302153876568,0.3451202423388094,70.93015499966315,134.59286653910254,90.54538449166282,personal_care,upi,False,False
18,2026-02-27,350.1612323368295,315.47398349100405,0.29131213603791495,91.9013999951543,223.57258349584976,126.58864884097977,grocery_staples,cash,False,False
18,2026-04-04,363.9912004365602,328.86553520245815,0.29928632204972794,98.42495647965903,230.4405787227991,133.55062171376107,personal_care,card,False,False
18,2026-05-10,925.8069436759823,820.356269132934,0.21268614441887343,174.4784119317354,645.8778572011986,279.92908647478373,party_occasion,card,False,False
18,2026-05-25,314.5355161062949,298.7361212032659,0.302168415262007,90.2686203255097,208.4675008777562,106.06801522853868,grocery_staples,upi,False,False
18,2026-06-05,394.5538086418891,353.85898387673507,0.27186613071683224,96.20227276595789,257.65671111077717,136.8970975311119,party_occasion,upi,False,False
18,2026-06-20,449.49016760952065,397.3495006024951,0.2446442419747969,97.20926737396151,300.1402332285336,149.34993438098707,snacks_impulse,upi,False,False
19,2026-01-17,148.18699763710464,127.80969077248588,0.24373354880956105,31.151509504230592,96.65818126825529,51.52881636884935,snacks_impulse,upi,False,False
19,2026-01-22,364.6942718230332,324.20491288248024,0.22445640017261162,72.76986766387667,251.4350452186036,113.25922660442961,snacks_impulse,upi,False,False
19,2026-01-30,351.9313085182555,318.711003000672,0.12590914426363867,40.128629655220585,278.5823733454514,73.34893517280409,snacks_impulse,upi,False,False
19,2026-02-06,2863.8890687963863,2498.933403059093,0.14880487925550878,371.853483309766,2127.079919749327,736.8091490470592,grocery_staples,card,True,False
19,2026-02-23,259.60048685236865,243.6167766933126,0.2748640384238282,66.96149106971986,176.65528562359276,82.94520122877589,grocery_staples,upi,False,False
19,2026-03-12,340.75636701119356,320.4745791590772,0.1745772632469534,55.94757496981084,264.5270041892664,76.22936282192717,personal_care,upi,False,False
19,2026-03-16,508.31662899643317,445.9033123296693,0.23053869022488369,102.79796559141919,343.1053467382501,165.21128225818308,personal_care,upi,False,False
19,2026-04-03,391.134817266949,370.2154272265399,0.030947547628972814,11.457259567073862,358.75816765946604,32.37664960748299,grocery_staples,upi,False,False
19,2026-04-26,314.45674564663256,274.37533788316915,0.12147437169858379,33.329571778944604,241.04576610422455,73.410979542408,grocery_staples,card,False,False
19,2026-05-03,574.7188057484049,489.9135490146005,0.3751098996023824,183.77142218471363,306.1421268298869,268.576678918518,grocery_staples,card,False,False
19,2026-05-06,427.716236451098,389.5246762515331,0.026393968765118004,10.281102138225668,379.24357411330743,48.47266233779055,snacks_impulse,upi,False,False
19,2026-05-24,315.0644442175336,271.74043032480495,0.14917056077060248,40.535672375595986,231.20475794920895,83.85968626832465,grocery_staples,card,False,False
19,2026-06-17,483.8245546174907,416.56017040448467,0.1900259957783996,79.15726118273201,337.4029092217527,146.42164539573804,grocery_staples,upi,False,False
19,2026-06-20,352.0559796087022,317.90810073518827,0.35737466095014675,113.61229971354301,204.29580102164527,147.76017858705694,monsoon_essenti,cash,False,False
20,2026-01-10,248.2948586097583,226.97445467331139,0.03447686342778852,7.825367275368533,219.14908739794285,29.145771211815457,grocery_staples,card,False,False
20,2026-01-12,406.9882132480579,362.6537187542934,0.21212828510380394,76.92911144586547,285.7246073084279,121.26360593963,grocery_staples,upi,False,False
20,2026-01-18,257.6459986498775,233.6457842532408,0.1498518089769421,35.01224343018447,198.63354082305634,59.01245782682119,snacks_impulse,upi,False,False
20,2026-01-30,223.4341127783618,203.131339164282,0.1831573291707968,37.20499355221717,165.92634561206484,57.50776716629696,grocery_staples,cash,False,False
20,2026-02-01,4282.00666632279,3855.2659589214295,0.11697471102318548,450.96862146235827,3404.297337459071,877.7093288637188,grocery_staples,upi,True,False
20,2026-02-01,467.8488058441,399.3753944250453,0.09585126745038454,38.28063774413783,361.09475668090744,106.75404916319258,grocery_staples,upi,False,False
20,2026-02-15,143.76571000058186,122.69805350073372,0.014227481781984316,1.745684320866626,120.95236917986709,22.81334082071477,personal_care,card,False,False
20,2026-02-19,128.17725048742412,114.89183326442588,0.024736642591023327,2.842038216089548,112.04979504833634,16.127455439087782,grocery_staples,upi,False,False
20,2026-03-13,347.2392144724841,323.33268685623585,0.02959003819317008,9.56742655317632,313.7652603030595,33.47395416942459,personal_care,cash,False,False
21,2026-01-02,386.99987908434827,365.20725138707644,0.34552749779412967,126.18914774804821,239.01810363902823,147.98177544532004,premium_beauty,cash,False,False
21,2026-01-26,293.0194773708608,249.98217361159936,0.35036535337746855,87.58509259549571,162.39708101610364,130.62239635475714,personal_care,upi,False,False
22,2026-01-02,330.4270138502562,307.4582311263496,0.4100162666730707,126.06287608433195,181.39535504201763,149.03165880823855,grocery_staples,cash,False,False
23,2026-01-06,511.7276055393307,476.5256804051035,0.2087229509063302,99.46184619680001,377.0638342083035,134.6637713310272,snacks_impulse,cash,False,False
23,2026-02-16,796.0594471781095,678.1322274900848,0.4656109158339932,315.7457674982042,362.3864599918806,433.6729871862289,personal_care,card,False,False
23,2026-03-20,259.86222524990995,241.70867471706194,0.18529210680511926,44.78670957139767,196.92196514566427,62.94026010424568,snacks_impulse,upi,False,False
23,2026-03-20,491.9341755738826,436.5018036816822,0.23713507566565278,103.50988824424962,332.99191543743257,158.94226013645005,snacks_impulse,upi,False,False
23,2026-03-30,632.6979937590305,553.7834837332556,0.2619412467604442,145.05873616443117,408.72474756882445,223.97324619020605,grocery_staples,upi,False,False
23,2026-05-07,446.2972552403407,411.80721010214705,0.18446933724103742,75.96580311862371,335.84140698352337,110.45584825681732,party_occasion,card,False,False
23,2026-05-26,701.4353125833851,644.3492260842739,0.25257209196603897,162.74463198880326,481.6045940954707,219.8307184879144,snacks_impulse,cash,False,False
23,2026-06-01,505.2145441417289,468.5775137414013,0.3724492252040144,174.52133194100833,294.05618180039295,211.15836234133593,monsoon_essenti,upi,False,False
23,2026-06-14,523.3734671057799,455.7010172234661,0.29732516605530845,135.49138061754005,320.2096366059261,203.16383049985382,monsoon_essenti,cash,False,False
24,2026-01-08,260.1830907612483,240.28955394648708,0.45646079886030677,109.68276175220026,130.6067921942868,129.5762985669615,party_occasion,upi,False,False
25,2026-01-05,227.52579001540278,206.8198330958635,0.2857008757773626,59.088607443616155,147.73122565224733,79.79456436315544,premium_beauty,upi,False,False
26,2026-01-07,326.4441033186204,302.78704274836343,0.1786235341439804,54.084891668717155,248.70215107964628,77.74195223897414,snacks_impulse,cash,False,False
27,2026-01-12,432.68567168170443,391.96031196886344,0.5120152658159133,200.6896633220259,191.27064864683754,241.4150230348669,personal_care,upi,False,False
28,2026-01-03,287.7694497586205,263.35866133589946,0.10688292046967433,28.148542854564838,235.21011848133463,52.55933127728588,personal_care,cash,False,False
28,2026-01-12,161.84229850203675,139.74920258022848,0.16980017829942984,23.729439515325936,116.01976306490255,45.822535437134206,personal_care,cash,False,False
28,2026-01-14,341.8339791448514,307.8008145910197,0.14350304858733157,44.17035525147533,263.63045933954436,78.20351980530705,snacks_impulse,upi,False,False
28,2026-01-27,305.6173178944794,289.3923134000451,0.014817731816977967,4.288137689856708,285.10417571018843,20.513142184290984,grocery_staples,cash,False,False
28,2026-01-31,215.87670664975423,203.89101695442707,0.14233931222856264,29.021707122875352,174.86930983155173,41.007396818202494,grocery_staples,upi,False,False
28,2026-02-03,220.97291680802124,206.9954499448563,0.0765621695953016,15.84802074413385,191.14742920072243,29.82548760729881,personal_care,card,False,False
28,2026-03-13,270.1573630349231,252.50172711306786,0.33137029438080234,83.67157164511832,168.83015546794954,101.32720756697356,personal_care,upi,False,False
28,2026-04-27,232.00667436800845,207.5465451101568,0.33834758439182067,70.2228721868896,137.32367292326722,94.68300144474122,snacks_impulse,card,False,False
28,2026-05-03,420.4344371213451,389.44580917529146,0.11436348699285612,44.53838073204077,344.9074284432507,75.52700867809443,grocery_staples,card,False,False
28,2026-06-14,519.094620835359,455.0660412915271,0.1441199696045617,65.5841040390031,389.481937252524,129.61268358283502,personal_care,upi,False,False
28,2026-06-15,418.0596163998783,364.9977097342857,0.13025270740324585,47.54193988887477,317.45576984541094,100.60384655446734,snacks_impulse,upi,False,False
28,2026-06-28,460.1561426257473,435.66897547123034,0.13110953795807104,57.12035807669919,378.54861739453116,81.60752523121613,premium_beauty,cash,False,False
29,2026-03-08,364.2382659197955,329.77104211228857,0.17231103059166256,56.823188125654994,272.94785398663356,91.29041193316192,grocery_staples,upi,False,False
31,2026-01-02,210.62219584629702,187.1433657611481,0.38313911696789443,71.70194390412597,115.44142185702212,95.1807739892749,party_occasion,upi,False,False
31,2026-01-06,260.50109484274986,236.60653788108465,0.31297601281319043,74.05217083155497,162.55436704952967,97.94672779322019,grocery_staples,card,False,False
31,2026-01-07,279.0966829488707,248.01010579176855,0.24235648938911555,60.106858572716185,187.90324721905236,91.19343572981833,snacks_impulse,upi,False,False
31,2026-01-14,234.57504020366676,221.01294022790557,0.48688125692801026,107.60705813551787,113.4058820923877,121.16915811127906,party_occasion,card,False,False
31,2026-01-18,430.443472586017,372.3426776297876,0.31688342858317786,117.98922429516801,254.3534533346196,176.0900192513974,grocery_staples,cash,False,False
32,2026-01-04,375.53582828634075,352.67820278318885,0.10490987025926823,36.999424497256236,315.6787782859326,59.85705000040815,premium_beauty,card,False,False
32,2026-01-08,602.3422688930661,532.9924953533587,0.20141574777827592,107.353082011806,425.63941334155265,176.7028555515135,personal_care,upi,False,False
32,2026-01-13,361.3891702685721,342.8218130553223,0.11786968006762054,40.40829742503246,302.41351563028985,58.975654638282265,grocery_staples,upi,False,False
32,2026-02-01,925.090606677955,788.9972756693469,0.12830035348752875,101.22862936907437,687.7686463002725,237.32196037768244,snacks_impulse,upi,False,False
32,2026-02-09,580.8483071829176,497.7808701879793,0.022786215867408338,11.342542362769665,486.4383278252096,94.40997935770793,grocery_staples,upi,False,False
32,2026-02-13,545.8399938205644,504.41970986651575,0.07612750592019722,38.40021444912734,466.0194954173884,79.82049840317597,grocery_staples,upi,False,False
32,2026-02-24,429.0944060568331,385.98993175803514,0.10486738700599324,40.47775555408679,345.51217620394834,83.58222985288478,premium_beauty,upi,False,False
32,2026-02-28,259.7453159956901,233.7081080168047,0.0757207593646526,17.696555408708704,216.011552608096,43.73376338759408,party_occasion,upi,False,False
32,2026-03-01,415.8819067592458,382.25953382502337,0.08970438312072578,34.29035567378993,347.96917815123345,67.91272860801234,snacks_impulse,upi,False,False
32,2026-03-01,315.9818611503518,268.76566552118953,0.08763539812491344,23.553386100256766,245.21227942093276,70.76958172941903,snacks_impulse,upi,False,False
32,2026-03-01,436.2286650229061,412.92622789171037,0.11370031032273362,46.94984025168329,365.9763876400271,70.25227738287902,premium_beauty,upi,False,False
32,2026-03-03,522.5002195752842,456.1379516634302,0.11031252744967075,50.317730313708736,405.82022134972146,116.67999822556271,grocery_staples,upi,False,False
32,2026-03-06,173.9486509965917,163.61016073504618,0.07892216079622176,12.912467413427002,150.69769332161917,23.25095767497254,grocery_staples,card,False,False
32,2026-03-06,481.0027668101648,452.4662721172676,0.10525012876038378,47.62213340007326,404.8441387171943,76.1586280929705,personal_care,upi,False,False
32,2026-03-07,276.2459417331144,244.3055669330631,0.11558232131067717,28.237404535244444,216.06816239781864,60.17777933529578,grocery_staples,cash,False,False
32,2026-03-07,668.2709866818121,583.3880780842696,0.06167501083721063,35.98046603814681,547.4076120461228,120.8633746356893,party_occasion,card,False,False
32,2026-03-18,266.5163363007997,231.69867600612974,0.07404455641272677,17.156025686289976,214.54265031983977,51.97368598095994,grocery_staples,upi,False,False
32,2026-03-29,462.0253232148914,395.99071224095957,0.10446804978163834,41.36837743945499,354.62233480150456,107.40298841338682,party_occasion,upi,False,False
32,2026-04-05,550.621796611037,474.8415229644804,0.08308697045477909,39.453143589252086,435.38837937522834,115.23341723580864,snacks_impulse,upi,False,False
32,2026-04-10,471.13573746568056,443.14927575027434,0.05212262255495507,23.09810243543325,420.0511733148411,51.08456415083947,grocery_staples,card,False,False
32,2026-04-12,536.8199929068094,469.7972401806493,0.1009654895559532,47.43330834687499,422.3639318337743,114.45606107303507,premium_beauty,upi,False,False
32,2026-04-13,462.75857793491514,395.66546165623123,0.16830326070894094,66.59178734665215,329.0736743095791,133.68490362533606,snacks_impulse,card,False,False
32,2026-05-16,449.70192011717415,402.20483966926474,0.03408122455173336,13.707633456562126,388.4972062127026,61.20471390447153,personal_care,upi,False,False
32,2026-05-23,307.00654942101687,285.0166124953049,0.10261490639396882,29.246953011931797,255.76965948337312,51.23688993764375,snacks_impulse,upi,False,False
32,2026-05-24,226.05997810672574,213.9334382775398,0.2438632483066293,52.17050317976665,161.76293509777315,64.29704300895258,premium_beauty,upi,False,False
32,2026-06-09,345.6820492343812,325.62290391023095,0.054849956189343095,17.860402013722844,307.7625018965081,37.9195473378731,monsoon_essenti,card,False,True
32,2026-06-13,484.2185908746893,412.2622680556454,0.4578813829693598,188.76721744340384,223.49505061224156,260.7235402624477,monsoon_essenti,upi,False,True
32,2026-06-15,509.9294525480542,471.03562399385277,0.18000938989852694,84.79083529560538,386.24478869824736,123.68466384980684,grocery_staples,upi,False,True
32,2026-06-18,580.6978221479495,539.5286921422315,0.28385575367802324,153.1483235389513,386.3803686032802,194.31745354466932,snacks_impulse,upi,False,True
32,2026-06-27,657.0542690758206,611.1841448445822,0.2810421847276907,171.76852733804674,439.41561750653545,217.63865156928512,snacks_impulse,upi,False,True
32,2026-06-30,636.8975685270582,568.517655384283,0.1798911461564628,102.2712926372636,466.24636274701936,170.65120578003882,premium_beauty,upi,False,True
33,2026-01-11,238.10634592376724,207.01506934283694,0.13076170864777256,27.069644183106476,179.94542515973046,58.160920764036774,personal_care,card,False,False
33,2026-01-18,328.58128986715656,287.40764661272783,0.024498540606588542,7.041067901185963,280.3665787115419,48.21471115561468,grocery_staples,upi,False,False
33,2026-01-24,508.25980858719413,437.4825212277665,0.3223515706522965,141.02317785069718,296.45934337706933,211.8004652101248,grocery_staples,upi,False,False
34,2026-01-28,302.08193072776226,273.7729858950779,0.34614536161037357,94.76524920180344,179.00773669327447,123.07419403448779,snacks_impulse,upi,False,False
35,2026-01-06,487.089231860889,453.33272113759114,0.37644951829928286,170.6568845015493,282.6758366360418,204.4133952248472,grocery_staples,upi,False,False
35,2026-01-18,433.5600957797573,405.68186072914125,0.16947341289563433,68.75228948761898,336.92957124152224,96.63052453823508,snacks_impulse,cash,False,False
35,2026-01-23,220.2516019866962,201.01518953154218,0.3055558433356518,61.42136576058625,139.59382377095594,80.65777821574025,party_occasion,card,False,False
36,2026-01-21,327.0799444194618,296.99626390450106,0.31459285379738916,93.43290222887951,203.56336167562154,123.51658274384027,grocery_staples,upi,False,False
37,2026-01-30,221.90211413036013,199.49588855663183,0.23379862669584237,46.64186477600734,152.8540237806245,69.04809034973565,snacks_impulse,upi,False,False
38,2026-01-02,818.4318616959082,776.2168811661886,0.1820197912790631,141.28683469715497,634.9300464690336,183.50181522687456,snacks_impulse,card,False,False
38,2026-02-23,932.20698699244,844.0894964522247,0.32026317920654146,270.33078566863816,573.7587107835866,358.4482762088534,personal_care,cash,False,False
38,2026-04-13,339.0965149852756,312.9474980057325,0.2167380062084435,67.8276167656833,245.11988124004918,93.9766337452264,grocery_staples,cash,False,False
38,2026-04-20,331.40355423912706,289.21935863545116,0.2839172031023506,82.11435138683296,207.1050072486182,124.29854699050887,grocery_staples,upi,False,False
38,2026-04-23,992.6690344265685,893.9719451648679,0.19448977727591468,173.86840450603137,720.1035406588364,272.56549376773205,grocery_staples,card,False,False
38,2026-05-26,258.295112788709,230.53177074434447,0.32842997139301894,75.71354287074705,154.81822787359744,103.47688491511155,personal_care,card,False,False
38,2026-06-22,278.3367494052708,248.68091743142713,0.30312131902254785,75.38048770755151,173.30042972387562,105.03631968139516,snacks_impulse,upi,False,False
39,2026-01-04,295.52974535204186,257.09382291704236,0.5635788849777895,144.892650054264,112.20117286277835,183.3285724892635,personal_care,upi,False,False
40,2026-01-25,227.85674862010444,211.22439041992007,0.15573090154254435,32.89416474786852,178.33022567205154,49.5265229480529,grocery_staples,upi,False,False
40,2026-02-14,305.96021571646105,278.62398380737454,0.3871853377507999,107.87912127593171,170.74486253144283,135.21535318501822,festive_special,cash,False,False
40,2026-02-15,424.8337139467567,397.78610963674214,0.3070935095414739,122.15753245519666,275.6285771815455,149.2051367652112,snacks_impulse,upi,False,False
41,2026-01-15,268.3854686000369,231.62513244629437,0.46607157826223405,107.95389104444341,123.67124140185096,144.71422719818594,premium_beauty,upi,False,False
42,2026-01-04,486.7683037411598,445.3243221489028,0.0475672788801442,21.182866223768034,424.1414559251348,62.62684781602502,personal_care,upi,False,False
42,2026-02-10,545.9048370254329,516.428898293888,0.19973853283437681,103.15075045849478,413.2781478353932,132.6266891900397,personal_care,upi,False,False
42,2026-02-19,212.36570741584447,201.14659049492587,0.22617495881124666,45.49432182021256,155.6522686747133,56.71343874113117,snacks_impulse,upi,False,False
42,2026-02-21,422.4834104274055,377.7561776967439,0.11479199506484936,43.36338528588099,334.3927924108629,88.09061801654258,snacks_impulse,upi,False,False
42,2026-02-28,220.1949391795002,202.96392768978083,0.0315869389021002,6.4110091832673906,196.55291850651344,23.642020672986774,snacks_impulse,card,False,False
43,2026-01-06,303.1120532977495,278.325903704602,0.2823035382791897,78.57238741056217,199.75351629403985,103.35853700370967,snacks_impulse,cash,False,False
44,2026-01-04,250.25377399221173,214.43636954689572,0.06730821041059883,14.433328281147384,200.00304126574832,50.25073272646341,grocery_staples,upi,False,False
44,2026-01-04,1210.093085418703,1131.5304869139384,0.058008302821055964,65.63816313616064,1065.8923237777776,144.2007616409253,grocery_staples,card,False,False
44,2026-01-19,677.2525737001639,617.7136026773074,0.22253944700399805,137.46564354665537,480.2479591306521,197.00461456951183,grocery_staples,upi,False,False
44,2026-01-31,340.304050602738,289.3581857526299,0.14563283519953468,42.14005297934909,247.2181327732808,93.08591782945723,personal_care,upi,False,False
44,2026-02-01,496.96758991299544,471.53233700820664,0.19197196607378073,90.52098980282999,381.01134720537664,115.9562427076188,snacks_impulse,upi,False,False
44,2026-02-05,488.8031214012697,416.95914618482,0.1755164689467762,73.18319703342227,343.7759491513977,145.02717224987202,party_occasion,upi,False,False
44,2026-02-06,656.6581472483787,563.8053677557446,0.07784044574320984,43.8868611385215,519.9185066172231,136.73964063115557,snacks_impulse,upi,False,False
44,2026-02-07,523.3651632511379,488.97873758389096,0.029207601041669813,14.281895885209645,474.69684169868134,48.668321552456575,grocery_staples,upi,False,False
44,2026-02-23,756.7463678816441,658.5765226624254,0.3579354346323672,235.72787387784828,422.8486487845771,333.897719097067,personal_care,card,False,False
44,2026-02-28,644.8480604461366,596.6168437572322,0.05633286133286882,33.60913392823003,563.0077098290022,81.84035061713439,grocery_staples,upi,False,False
44,2026-03-02,640.5131982790422,557.8930176949693,0.08522322378841632,47.54544149701328,510.3475761979561,130.1656220810861,grocery_staples,card,False,False
44,2026-03-07,282.6664254996817,261.35645559577296,0.026332808177863896,6.882249411249893,254.47420618452307,28.19221931515861,personal_care,card,False,False
44,2026-03-07,200.54166386987194,178.1253987165016,0.13833144735999708,24.640344216030233,153.48505450047136,47.056609369400576,party_occasion,upi,False,False
44,2026-03-21,173.44215797974414,152.52332389309308,0.16198851492756453,24.707026729258068,127.816297163835,45.625860815909135,premium_beauty,upi,False,False
44,2026-03-23,705.9645754684193,666.1158803011169,0.050886095306866386,33.89603617041984,632.2198441306971,73.74473133772221,grocery_staples,card,False,False
44,2026-03-23,435.6010050210481,370.8983754107354,0.11323135277857821,41.99732479113452,328.9010506196009,106.6999544014472,grocery_staples,upi,False,False
44,2026-03-28,608.8142447920516,564.3645247562802,0.21259717352260624,119.9823027996141,444.38222195666606,164.4320228353855,grocery_staples,upi,False,False
44,2026-04-03,580.1431132124854,506.9858150947263,0.18104409816153025,91.78678967451306,415.1990254202133,164.94408779227217,premium_beauty,card,False,False
